Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Opponent Position(x),Opponent Position(y),score,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,82.484001,164,0,0,service_box,deuce,far,-1.229108,18.268044,no_mans_land,ad,near,-1.903828,-0.010335,0.736601,down the line,In,FALSE,12:34:28,2907.850098,-0.14332,16.379717,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,FH Volley,Flat,50.289005,164,0,0,no_mans_land,deuce,near,2.149804,2.775261,service_box,deuce,far,-1.531264,15.161407,0.480006,cross court,In,FALSE,12:34:29,2908.679932,-2.195063,1.201611,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Forehand,Topspin,77.124039,164,0,0,no_mans_land,ad,far,3.89982,21.100664,no_mans_land,deuce,near,2.904121,0.541694,1.225123,down the line,In,FALSE,12:34:30,2910.100098,0.30927,14.146149,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,102.216614,165,0,0,no_mans_land,deuce,far,-0.988155,18.816336,out,deuce,near,1.257992,-0.548999,2.570124,down the T,Out,FALSE,12:34:49,2928.949951,-3.236021,23.93897,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,78.411301,165,0,0,service_box,deuce,far,-1.229537,16.125902,no_mans_land,deuce,near,1.141167,-0.399742,2.522178,down the T,In,FALSE,12:34:55,2934.699951,-2.029113,22.73,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,90.866943,165,0,0,no_mans_land,deuce,near,3.718784,3.587467,no_mans_land,deuce,far,-2.526963,22.268211,1.112006,cross court,In,FALSE,12:34:56,2935.97998,1.078673,-0.78254,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Slice,40.799744,165,0,0,service_box,deuce,near,1.336888,11.912581,out,deuce_alley,near,5.106727,-1.082719,1.168278,down the line,Net,FALSE,12:34:57,2937.070068,-0.988155,21.659058,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,113.783585,167,0,0,service_box,ad,far,1.757559,17.699551,out,ad,near,0.038249,-0.526966,2.594366,down the T,In,FALSE,12:35:18,2957.530029,3.613179,24.1928,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,76.472412,167,0,0,no_mans_land,ad,near,-1.291289,5.008828,no_mans_land,ad,far,2.057561,23.997816,1.358436,inside out,In,FALSE,12:35:19,2958.649902,-0.64117,-0.47797,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Flat,76.29731,167,0,0,no_mans_land,ad,far,1.180392,20.013857,out,ad,near,-1.766166,-0.908787,0.961981,cross court,In,FALSE,12:35:20,2960.080078,1.757559,24.603304,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Forehand,Flat,71.749908,167,0,0,no_mans_land,deuce_alley,near,4.473101,2.775261,no_mans_land,ad,far,2.164023,23.638809,1.850256,inside in,Out,FALSE,12:35:22,2961.459961,-0.92781,-1.031956,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,none,Feed,Topspin,71.910858,167,0,0,out,ad_alley,far,4.643592,25.475285,out,deuce_alley,near,5.026907,-1.264299,0.99403,---,Out,FALSE,12:35:24,2963.179932,5.011091,-1.285476,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,97.007301,168,0,0,service_box,ad,near,-3.22776,5.684486,no_mans_land,deuce,near,1.286557,-0.248419,2.44645,out wide,Net,FALSE,12:35:37,2976.699951,-3.236021,23.93897,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,83.866615,169,0,0,service_box,deuce,far,-1.893336,16.532005,no_mans_land,deuce,near,1.137321,-0.280725,2.546097,down the T,In,FALSE,12:35:43,2982.399902,-2.029113,22.73,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Slice,65.059738,169,0,0,no_mans_land,deuce,near,1.003242,5.059591,no_mans_land,deuce,far,-2.919207,23.384995,1.245294,cross court,In,FALSE,12:35:44,2983.699951,1.078673,-0.78254,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Topspin,64.124138,169,0,0,service_box,deuce,far,-2.345926,17.750315,no_mans_land,deuce,near,1.848077,1.252374,0.843822,cross court,In,FALSE,12:35:46,2985.169922,-0.595911,24.603304,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Forehand,Topspin,79.884064,169,0,0,no_mans_land,deuce,near,0.90604,4.805777,out,deuce_alley,far,-4.533161,25.567799,1.208968,down the line,In,FALSE,12:35:47,2986.790039,1.516177,-0.981193,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Topspin,86.667526,169,0,0,no_mans_land,ad,far,3.809302,20.085407,out,deuce,near,1.87825,-0.625853,1.263227,down the line,In,FALSE,12:35:49,2988.219971,-2.436444,24.806356,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Backhand,Slice,68.913773,169,0,0,service_box,ad,far,0.037716,11.912581,out,ad_alley,far,4.442928,25.92314,0.874037,down the line,Net,FALSE,12:35:50,2989.899902,0.973069,4.805777,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,94.228043,170,0,0,service_box,ad,far,1.34177,17.4965,no_mans_land,ad,near,0.208929,-0.439595,2.527391,down the T,In,FALSE,12:36:12,3011.97998,-3.356711,24.1928,30-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Flat,83.367172,170,0,0,service_box,deuce,near,3.869647,7.343921,out,ad,far,1.304969,25.146791,1.325437,inside in,In,FALSE,12:36:14,3013.199951,0.445047,-0.173339,30-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,70.340378,171,0,0,service_box,deuce,near,0.400373,11.65056,out,deuce,near,1.256513,-0.539314,2.562785,down the T,Net,FALSE,12:36:28,3027.850098,-3.236021,23.93897,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,87.985092,171,0,0,service_box,deuce,far,-1.802818,16.988871,no_mans_land,deuce,near,1.325764,-0.327797,2.551326,down the T,In,FALSE,12:36:34,3033.820068,-2.029113,24.73,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,55.507153,171,0,0,no_mans_land,deuce,near,2.029113,3.28289,out,deuce,far,-4.048167,24.988775,0.973676,cross court,In,FALSE,12:36:36,3035.280029,1.078673,-0.78254,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Topspin,73.633156,171,0,0,service_box,deuce,far,-0.636176,15.161407,out,deuce,near,3.296366,-1.469305,1.191947,cross court,In,FALSE,12:36:38,3037.790039,-1.018328,24.907883,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Forehand,Slice,54.491554,171,0,0,no_mans_land,ad,near,-1.350228,2.143257,no_mans_land,deuce,far,-2.225235,22.978891,0.739625,down the line,In,FALSE,12:36:40,3039.399902,0.218752,0.13559,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Topspin,84.531837,171,0,0,no_mans_land,ad,far,2.857353,19.831593,out,ad,near,-2.104545,-0.981193,1.170371,inside out,In,FALSE,12:36:42,3041.5,-0.91921,24.50178,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Backhand,Flat,64.35495,171,0,0,no_mans_land,deuce,near,2.133311,4.907302,out,ad_alley,far,4.35241,25.382715,0.950946,down the line,In,FALSE,12:36:43,3042.929932,-0.656256,3.99357,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,FH Volley,Topspin,38.369381,171,0,0,service_box,deuce,far,-2.195063,14.450727,no_mans_land,deuce,near,2.133311,4.856539,0.192727,cross court,In,FALSE,12:36:45,3044.179932,4.080856,24.654068,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,8,in_play,Forehand,Slice,47.388054,171,0,0,no_mans_land,ad,near,-3.643352,5.008828,no_mans_land,deuce,far,-2.798517,18.765572,0.916916,down the line,In,FALSE,12:36:46,3046,0.128234,4.095096,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,9,in_play,Backhand,Slice,40.349945,171,0,0,service_box,deuce,far,-2.617481,15.821324,no_mans_land,ad,near,-3.597305,3.63823,0.923062,down the line,In,FALSE,12:36:48,3047.449951,-2.677826,13.689282,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,10,in_play,Overhead,Flat,110.286201,173,0,0,service_box,deuce,near,1.329004,8.012624,service_box,deuce,far,-2.658007,14.955864,2.434055,---,In,false,06:02:05,3063.320068,-2.617481,1.556951,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,110.269203,173,0,0,service_box,ad,far,1.741707,17.394974,no_mans_land,ad,near,0.006623,0.050981,2.594161,down the T,In,FALSE,12:37:10,3069.530029,3.613179,24.1928,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Flat,63.600746,173,0,0,no_mans_land,deuce,near,0.460133,1.252374,out,ad,far,2.460227,25.253382,1.581108,inside in,In,FALSE,12:37:11,3070.629883,-0.64117,-0.47797,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Flat,78.043381,173,0,0,no_mans_land,deuce,far,-1.49065,21.557531,out,ad,near,-0.113148,-2.199503,1.330748,inside in,In,FALSE,12:37:13,3072.5,1.606696,24.451015,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Forehand,Topspin,74.598953,173,0,0,no_mans_land,ad,near,-2.647653,4.755013,out,deuce,far,-1.609075,25.271238,1.306587,down the line,In,FALSE,12:37:14,3073.959961,-0.052802,-1.438059,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Backhand,Slice,54.747055,173,0,0,no_mans_land,ad,far,1.503032,21.708393,out,ad,near,-3.251107,-0.57509,1.030343,cross court,In,FALSE,12:37:16,3075.379883,-0.082975,24.907883,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Forehand,Topspin,91.955254,173,0,0,no_mans_land,deuce,near,3.417057,5.313406,no_mans_land,ad,far,2.29933,21.878744,2.102822,inside in,In,FALSE,12:37:18,3078.02002,-0.203666,-2.047214,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,117.823997,174,0,0,service_box,deuce,far,-1.115454,17.960142,no_mans_land,deuce,near,0.659511,-0.360602,2.620392,down the T,In,FALSE,12:37:38,3098.040039,-3.522661,25.466274,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Topspin,61.193741,174,0,0,no_mans_land,deuce,near,0.731688,3.63823,out,deuce,far,-2.225235,25.517036,1.26635,inside out,In,FALSE,12:37:39,3099.080078,1.154105,1.049322,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,72.937119,174,0,0,service_box,deuce,near,1.87825,11.912581,no_mans_land,deuce,near,1.304969,0.795508,1.319918,cross court,Net,FALSE,12:37:41,3101.030029,-0.113148,24.70483,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,109.64637,175,0,0,service_box,ad,far,2.66274,17.293447,no_mans_land,ad,near,-0.021508,-0.246099,2.572589,out wide,In,FALSE,12:38:00,3120.100098,3.447229,25.161695,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Topspin,65.92514,175,0,0,no_mans_land,deuce,near,2.66274,1.760003,out,ad_alley,far,4.412755,24.263964,1.341518,down the line,In,FALSE,12:38:02,3121.310059,-0.716601,-0.372039,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,67.413208,175,0,0,no_mans_land,deuce,far,-0.716601,20.99914,out,deuce,near,2.934294,-0.879668,1.213338,cross court,In,FALSE,12:38:03,3122.949951,0.852378,24.603304,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Topspin,87.384743,175,0,0,no_mans_land,ad,near,-2.617481,1.252374,out,deuce,far,-0.746774,24.930634,1.642107,down the line,In,FALSE,12:38:05,3124.909912,0.76186,-1.387296,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Topspin,74.691177,175,0,0,no_mans_land,ad,far,3.012956,21.608294,out,ad,near,-3.764043,-3.000466,1.159564,cross court,In,FALSE,12:38:07,3126.22998,-0.264011,24.044912,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Slice,61.141472,175,0,0,no_mans_land,ad,near,-2.436444,2.724498,out,ad_alley,far,4.141201,24.472158,1.312317,down the line,In,FALSE,12:38:08,3127.929932,-1.953681,-1.031956,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Topspin,76.971039,175,0,0,no_mans_land,deuce,far,-1.7123,19.476252,no_mans_land,ad,near,-3.40197,1.252374,1.152553,down the line,In,FALSE,12:38:10,3129.800049,0.973069,24.806356,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,Forehand,Topspin,80.362518,175,0,0,no_mans_land,deuce,near,2.531636,3.99357,out,deuce,far,-1.440746,24.610525,0.901165,cross court,In,FALSE,12:38:12,3131.159912,-1.561437,0.186353,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,9,in_play,Forehand,Flat,81.386421,175,0,0,no_mans_land,deuce,far,-1.3804,20.440748,out,deuce,near,3.008824,-0.828905,1.105026,cross court,In,FALSE,12:38:13,3132.550049,-0.957983,24.400253,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,10,in_play,Forehand,Flat,88.667915,175,0,0,no_mans_land,deuce,near,2.934294,2.166106,out,deuce,far,-1.561437,25.263222,0.901293,cross court,In,FALSE,12:38:14,3133.899902,3.356711,-1.742637,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,11,in_play,Forehand,Topspin,87.124573,175,0,0,no_mans_land,deuce,far,-1.320055,19.527016,out,deuce,near,3.537747,-0.778142,0.987391,cross court,In,FALSE,12:38:16,3135.169922,-0.807119,24.349489,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,12,in_play,Forehand,Topspin,83.798645,175,0,0,no_mans_land,ad,near,-2.606615,3.688993,out,deuce,far,-2.15538,25.171099,0.962233,down the line,In,FALSE,12:38:17,3136.47998,2.873948,-1.082719,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,13,in_play,Backhand,Flat,70.51609,175,0,0,no_mans_land,ad,far,0.550651,22.014397,out,ad,near,-3.235821,-1.807447,1.017446,cross court,Out,FALSE,12:38:18,3137.879883,0.429961,24.451015,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,105.871742,176,0,0,service_box,deuce,far,-3.28128,17.242685,no_mans_land,deuce,near,0.561298,-0.364466,2.600124,out wide,In,FALSE,12:38:31,3150.77002,-3.522661,25.466274,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,72.562523,176,0,0,no_mans_land,deuce,near,2.66274,1.963055,out,deuce_alley,far,-5.272677,25.263222,1.324857,down the line,In,FALSE,12:38:32,3151.939941,1.154105,1.049322,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,66.901711,176,0,0,no_mans_land,ad,far,3.929992,19.374727,out,deuce,near,3.236021,-1.031956,1.3546,down the line,In,FALSE,12:38:34,3153.5,-1.802818,24.298727,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Slice,58.471031,176,0,0,no_mans_land,ad,near,-2.889035,3.790519,out,ad_alley,far,4.382583,24.603304,1.266215,down the line,In,FALSE,12:38:36,3155.310059,-0.14332,-1.031956,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Slice,41.633106,176,0,0,service_box,deuce,far,-2.406272,15.059881,no_mans_land,ad_alley,near,-4.337324,1.861529,1.18626,down the line,In,FALSE,12:38:38,3157.25,1.214451,24.044912,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Forehand,Slice,35.801743,176,0,0,service_box,ad,near,-1.531264,9.272911,no_mans_land,deuce,far,-2.255408,19.120913,0.802351,down the line,In,FALSE,12:38:40,3159.280029,-1.561437,0.947797,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Slice,31.376564,176,0,0,service_box,deuce,far,-2.406272,14.907592,service_box,ad,near,-1.514662,7.242395,1.005745,down the line,In,FALSE,12:38:42,3161.209961,-0.082975,16.938108,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,FH Volley,Topspin,22.726936,177,0,0,service_box,ad,near,-1.651955,6.582478,service_box,ad,near,-1.229537,8.156127,1.068722,cross court,In,false,06:03:56,3174.820068,-1.229537,8.156127,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,130.322464,177,0,0,service_box,ad,far,2.215498,17.902603,no_mans_land,ad,near,-0.066252,-0.002192,2.580256,down the T,In,FALSE,12:39:02,3181.419922,3.447229,25.161695,0-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Topspin,71.945312,177,0,0,service_box,ad,far,1.848077,11.912581,out,ad,far,2.994639,25.669325,1.035278,cross court,Net,FALSE,12:39:03,3182.47998,-0.716601,-0.372039,0-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,91.160622,179,0,0,no_mans_land,deuce,far,-1.3804,18.601143,no_mans_land,deuce,near,0.549116,-0.037599,2.593708,down the T,Out,FALSE,12:39:20,3199.810059,-3.854561,25.009407,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,82.630356,180,0,0,service_box,deuce,far,-1.535951,16.63353,no_mans_land,deuce,near,0.958713,-0.012674,2.614798,down the T,In,FALSE,12:39:26,3205.600098,-3.703697,24.755592,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Topspin,72.872055,180,0,0,service_box,deuce,near,1.003242,7.85155,out,deuce,far,-2.587308,25.112616,0.883713,cross court,In,FALSE,12:39:27,3206.919922,0.671342,-0.625853,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,68.947044,180,0,0,service_box,deuce,far,-1.191051,17.801077,no_mans_land,deuce,near,2.451531,0.839742,0.751616,cross court,In,FALSE,12:39:29,3208.47998,-0.565738,24.298727,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Topspin,87.098747,180,0,0,no_mans_land,deuce,near,1.274796,4.907302,out,deuce,far,-2.16489,24.247965,1.07637,cross court,In,FALSE,12:39:30,3209.949951,1.636868,-1.336534,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Topspin,79.205887,180,0,0,no_mans_land,deuce,far,-0.746774,20.948376,out,deuce,near,2.156687,-0.790252,0.66994,cross court,In,FALSE,12:39:32,3211.25,-0.807119,24.603304,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Forehand,Topspin,73.636559,180,0,0,no_mans_land,ad,near,-2.376099,1.607714,out,deuce,far,-1.048501,25.393507,1.148416,down the line,In,FALSE,12:39:33,3212.679932,0.731688,-0.828905,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Flat,81.476509,180,0,0,no_mans_land,deuce,far,-0.897637,20.948376,out,ad,near,-2.345926,-1.438059,0.301086,down the line,In,FALSE,12:39:34,3214.090088,1.274796,24.70483,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,Forehand,Topspin,68.631409,180,0,0,service_box,deuce,near,2.391185,6.483013,out,deuce,far,-0.626083,24.907883,1.047546,cross court,In,FALSE,12:39:36,3215.5,-0.384702,-1.184245,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,9,in_play,Forehand,Topspin,81.103851,180,0,0,no_mans_land,ad,far,3.779129,22.4205,out,deuce,near,3.779129,-0.015303,0.814934,down the line,In,FALSE,12:39:37,3217.120117,-0.716601,24.349489,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,10,in_play,Backhand,Slice,60.086803,180,0,0,out,deuce,near,3.155164,-1.804509,out,ad,far,3.964848,25.306759,1.158064,down the line,Out,FALSE,12:39:39,3218.600098,1.757559,3.435178,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,93.446426,182,0,0,service_box,ad,far,3.085157,17.306231,out,ad,near,-0.250048,-0.554137,2.596409,out wide,In,FALSE,12:39:59,3238.929932,3.960165,24.857119,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,53.578163,182,0,0,service_box,ad,near,-1.350228,7.750024,no_mans_land,ad,far,2.775384,22.984018,1.461195,cross court,In,FALSE,12:40:01,3240.350098,0.490306,4.399673,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,BH Volley,Flat,37.972893,182,0,0,service_box,deuce,far,-2.466617,17.090397,service_box,ad,near,-1.983854,8.20689,1.103161,down the line,In,FALSE,12:40:02,3241.459961,3.779129,25.060171,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Topspin,46.12402,182,0,0,service_box,ad,near,-2.859218,7.140079,service_box,deuce,far,-2.138568,16.532005,0.828735,down the line,In,FALSE,12:40:03,3243,-1.621782,9.831303,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,BH Volley,Flat,43.91803,182,0,0,service_box,ad,far,1.516177,15.821324,service_box,ad,near,-2.859218,9.831303,1.183691,cross court,In,FALSE,12:40:04,3243.780029,-4.18646,16.836582,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,85.65934,183,0,0,service_box,deuce,far,-0.384702,16.988871,no_mans_land,deuce,near,1.266351,0.016804,2.630287,down the T,Net,FALSE,12:40:34,3273.449951,-3.522661,25.466274,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,100.053009,184,0,0,no_mans_land,ad,far,2.00716,18.733418,no_mans_land,deuce,near,0.964021,-0.237028,2.628944,down the T,In,false,06:05:35,3273.469971,0.964021,-0.237028,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,57.165096,183,0,0,service_box,ad,near,-1.048501,8.054602,out,deuce,far,-0.294184,25.733889,1.175747,inside in,In,FALSE,12:40:35,3274.72998,1.154105,1.049322,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Slice,61.98288,183,0,0,no_mans_land,ad,far,1.908422,22.369738,no_mans_land,ad,near,-1.350228,3.079838,1.730352,cross court,In,FALSE,12:40:37,3276.5,0.671342,24.451015,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Topspin,88.640625,183,0,0,service_box,ad,near,-1.350228,8.20689,out,ad,far,2.275407,24.50178,1.174105,cross court,In,FALSE,12:40:38,3278.060059,0.339443,7.039344,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,BH Volley,Flat,40.470787,183,0,0,service_box,ad,far,2.904121,14.958355,service_box,ad,near,-1.078673,8.663756,1.110475,cross court,In,FALSE,12:40:39,3278.780029,2.179976,24.50178,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,125.002083,184,0,0,service_box,ad,far,0.942896,17.191923,no_mans_land,ad,near,-0.558361,0.440168,2.798925,down the T,In,FALSE,12:40:54,3293.550049,3.447229,25.161695,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,69.646439,184,0,0,no_mans_land,ad,near,-0.693598,1.525957,out,ad,far,1.207759,25.796268,1.118481,inside out,In,FALSE,12:40:55,3294.600098,-0.716601,-0.372039,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,71.481461,184,0,0,no_mans_land,deuce,far,-0.082975,20.72484,out,ad,near,-0.957983,-1.082719,1.312088,inside in,In,FALSE,12:40:57,3296.159912,0.520479,24.044912,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Flat,95.351265,184,0,0,no_mans_land,ad,near,-2.974267,3.398952,out,ad,far,0.325902,26.232742,1.418081,inside out,In,FALSE,12:40:58,3297.879883,-0.746774,-2.402554,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Topspin,71.569786,184,0,0,service_box,ad,far,3.054984,16.887344,out,ad,near,-3.750065,-3.113235,1.004245,cross court,In,FALSE,12:41:00,3299.199951,0.792033,18.460995,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,99.795662,186,0,0,no_mans_land,deuce,near,2.236772,4.755013,no_mans_land,deuce,far,-0.605708,22.540396,2.593777,down the T,Out,FALSE,12:41:22,3322.060059,3.236021,-0.168987,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,88.525902,187,0,0,service_box,deuce,near,2.089458,7.335342,no_mans_land,deuce,far,-0.770532,23.477261,2.288036,down the T,In,FALSE,12:41:29,3328.129883,2.029113,1.049322,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,70.762535,187,0,0,no_mans_land,ad_alley,far,5.076554,22.115923,no_mans_land,deuce_alley,near,4.442928,1.792168,0.963273,down the line,Out,FALSE,12:41:30,3329.280029,-1.078673,24.552542,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,96.863068,189,0,0,service_box,ad,near,-1.760669,7.242395,no_mans_land,ad,far,0.772601,24.088327,2.395039,down the T,In,FALSE,12:41:47,3346.280029,-3.613179,-0.422801,15-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Flat,68.822357,189,0,0,no_mans_land,deuce,far,-0.535565,19.787163,no_mans_land,ad,near,-1.976118,-0.077353,1.202625,inside in,In,FALSE,12:41:48,3347.5,0.64117,24.247965,15-0,,,,,,,,,,,,,,,,
